name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	epz	rz
RHB8	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RHB9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RHB10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RHB11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RHB12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RHB13	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RHB14	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RHB15	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RHB16	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RITG8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGA8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGP1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RSTGP2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RSTGP3	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RSTGP4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGP5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGP6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGP7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGP8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGP9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSTGP10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAI1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RPI1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI7	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI8	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI9	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI10	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI11	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI12	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI13	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI14	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI15	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI16	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RSMG8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAG3	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
C98	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C99	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
RAG6	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RAG7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAG8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RFO8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPO1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPO2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPO3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPO4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPO5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPO6	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
EKG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
EKG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C119	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C120	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C121	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C122	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C123	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C124	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C125	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C126	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C127	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C128	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC3	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC4	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC5	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC6	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC7	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC8	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC9	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC10	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC11	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC12	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC13	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC14	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC15	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC16	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
TRIG	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
OSAT	SEEG	n/a	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
PR	SEEG	n/a	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
PLETH	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a	n/a	n/a	n/a
