name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	epz	rz
RAI4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RAI7	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RAI8	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RAI9	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RAI10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAI11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAI12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAI13	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAI14	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAI15	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RAI16	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RPI2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RPI3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RPI4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RPI5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RPI6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	yes	n/a
RPI7	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
RPI8	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
RPI9	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI10	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
RPI11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI13	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI14	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI15	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
RPI16	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
POP10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGA1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGA2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGA3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGA4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGA5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGA6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGB1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGB2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGB3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGB4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGB5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGB6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGC1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGC2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGC3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGC4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGC5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SMGC6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGA1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
AGA2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
AGA3	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	White Matter	n/a	n/a	n/a
AGA4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGA5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGA6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGB1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGB2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGB3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGB4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGB5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
AGB6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLA8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLP1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLP2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLP3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLP4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLP5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
SPLP6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a	n/a	n/a	n/a
EKG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
EKG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C145	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C146	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C147	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C148	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C149	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C150	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C151	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C152	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C153	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C154	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C155	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C156	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C157	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C158	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C159	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C160	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C161	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C162	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C163	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C164	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C165	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C166	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C167	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C168	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C169	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C170	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C171	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C172	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C173	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C174	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C175	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C176	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C177	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C178	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C179	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C180	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C181	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C182	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C183	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C184	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C185	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C186	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C187	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C188	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C189	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C190	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C191	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C192	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C193	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C194	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C195	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C196	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C197	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C198	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C199	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C200	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C201	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C202	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C203	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C204	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C205	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C206	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C207	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C208	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C209	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C210	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C211	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C212	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C213	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C214	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C215	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C216	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C217	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C218	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C219	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C220	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C221	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C222	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C223	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C224	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C225	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C226	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C227	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C228	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C229	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C230	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C231	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C232	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C233	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C234	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C235	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C236	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C237	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C238	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C239	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C240	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C241	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C242	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C243	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C244	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C245	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C246	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C247	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C248	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C249	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C250	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C251	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C252	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C253	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C254	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C255	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
C256	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC3	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC4	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC5	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC6	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC7	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC8	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC9	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC10	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC11	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC12	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
DC13	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	Excel-labeled	n/a	n/a	n/a
