name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	soz	epz	rz
ROFP10	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
ROFP11	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
ROFP12	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC7	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC8	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC9	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC10	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC11	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAC12	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC7	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC8	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC9	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RMC10	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI6	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	White Matter	n/a	n/a	n/a
RAI7	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	White Matter	n/a	n/a	n/a
RAI8	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI9	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RAI10	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RPI1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	yes	n/a	yes
RPI2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	yes	n/a	yes
RPI3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	yes	n/a	yes
RPI4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	yes	n/a	yes
RPI5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	yes
RPI6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	yes
RPI7	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RPI8	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	White Matter	n/a	n/a	n/a
RPI9	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	White Matter	n/a	n/a	n/a
RPI10	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	White Matter	n/a	n/a	n/a
RPI11	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
RPI12	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
LHH1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
LHH2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
LHH3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
LHH4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
LHH5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
LHH6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a	n/a	n/a	n/a
LHH7	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
LHH8	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
LEKG	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
REKG	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
C123	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
C124	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
C125	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
C126	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
C127	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
C128	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	Excel-labeled	n/a	n/a	n/a
